date,batiment,zone,kwh,temperature_ext,occupation_pct,type_energie
2025-11-30,Usine Nord,Production,201.78,0.32,49.0,gaz
2025-11-30,Usine Nord,Production,233.36,0.32,49.0,electricite
2025-11-30,Usine Nord,Tertiaire,28.3,0.32,49.0,electricite
2025-11-30,Usine Sud,Production,222.19,0.32,49.0,electricite
2025-11-30,Usine Sud,Tertiaire,136.13,0.32,49.0,gaz
2025-11-30,Usine Sud,Tertiaire,28.78,0.32,49.0,electricite
2025-12-01,Usine Nord,Production,222.02,-2.41,28.1,electricite
2025-12-01,Usine Nord,Tertiaire,148.0,-2.41,28.1,gaz
2025-12-01,Usine Nord,Logistique,154.02,-2.41,28.1,gaz
2025-12-01,Usine Sud,Production,239.66,-2.41,28.1,electricite
2025-12-01,Usine Sud,Tertiaire,148.89,-2.41,28.1,gaz
2025-12-01,Usine Sud,Tertiaire,35.08,-2.41,28.1,electricite
2025-12-01,Usine Sud,Logistique,28.28,-2.41,28.1,electricite
2025-12-01,Usine Sud,Maintenance,146.01,-2.41,28.1,gaz
2025-12-02,Usine Nord,Production,204.63,0.61,41.0,gaz
2025-12-02,Usine Nord,Logistique,133.56,0.61,41.0,gaz
2025-12-02,Usine Nord,Logistique,42.59,0.61,41.0,electricite
2025-12-02,Usine Sud,Production,201.7,0.61,41.0,gaz
2025-12-02,Usine Sud,Production,239.85,0.61,41.0,electricite
2025-12-02,Usine Sud,Tertiaire,46.43,0.61,41.0,electricite
2025-12-02,Usine Sud,Logistique,140.38,0.61,41.0,gaz
2025-12-03,Usine Nord,Production,234.56,2.58,52.7,electricite
2025-12-03,Usine Nord,Tertiaire,122.28,2.58,52.7,gaz
2025-12-03,Usine Sud,Production,197.05,2.58,52.7,gaz
2025-12-03,Usine Sud,Production,250.41,2.58,52.7,electricite
2025-12-03,Usine Sud,Tertiaire,122.3,2.58,52.7,gaz
2025-12-03,Usine Sud,Logistique,121.91,2.58,52.7,gaz
2025-12-04,Usine Nord,Production,251.49,-0.49,84.9,electricite
2025-12-04,Usine Nord,Tertiaire,29.4,-0.49,84.9,electricite
2025-12-04,Usine Nord,Logistique,34.23,-0.49,84.9,electricite
2025-12-04,Usine Nord,Maintenance,135.75,-0.49,84.9,gaz
2025-12-04,Usine Sud,Logistique,142.45,-0.49,84.9,gaz
2025-12-04,Usine Sud,Logistique,41.51,-0.49,84.9,electricite
2025-12-04,Usine Sud,Maintenance,135.01,-0.49,84.9,gaz
2025-12-05,Usine Nord,Production,221.17,-3.17,94.7,gaz
2025-12-05,Usine Nord,Production,229.24,-3.17,94.7,electricite
2025-12-05,Usine Nord,Tertiaire,31.93,-3.17,94.7,electricite
2025-12-05,Usine Nord,Logistique,24.81,-3.17,94.7,electricite
2025-12-05,Usine Nord,Maintenance,153.01,-3.17,94.7,gaz
2025-12-05,Usine Sud,Production,219.04,-3.17,94.7,gaz
2025-12-05,Usine Sud,Production,249.42,-3.17,94.7,electricite
2025-12-05,Usine Sud,Tertiaire,150.63,-3.17,94.7,gaz
2025-12-05,Usine Sud,Tertiaire,39.77,-3.17,94.7,electricite
2025-12-05,Usine Sud,Maintenance,147.61,-3.17,94.7,gaz
2025-12-06,Usine Nord,Production,224.14,-4.09,73.6,gaz
2025-12-06,Usine Nord,Tertiaire,145.82,-4.09,73.6,gaz
2025-12-06,Usine Nord,Maintenance,154.73,-4.09,73.6,gaz
2025-12-06,Usine Nord,Maintenance,18.51,-4.09,73.6,electricite
2025-12-06,Usine Sud,Production,226.59,-4.09,73.6,gaz
2025-12-06,Usine Sud,Production,245.65,-4.09,73.6,electricite
2025-12-06,Usine Sud,Tertiaire,155.12,-4.09,73.6,gaz
2025-12-06,Usine Sud,Tertiaire,18.34,-4.09,73.6,electricite
2025-12-06,Usine Sud,Logistique,157.13,-4.09,73.6,gaz
2025-12-06,Usine Sud,Maintenance,154.94,-4.09,73.6,gaz
2025-12-06,Usine Sud,Maintenance,13.07,-4.09,73.6,electricite
2025-12-07,Usine Nord,Production,234.35,0.49,48.9,electricite
2025-12-07,Usine Nord,Tertiaire,130.28,0.49,48.9,gaz
2025-12-07,Usine Nord,Tertiaire,22.51,0.49,48.9,electricite
2025-12-07,Usine Nord,Logistique,135.99,0.49,48.9,gaz
2025-12-07,Usine Nord,Maintenance,26.52,0.49,48.9,electricite
2025-12-07,Usine Sud,Tertiaire,128.87,0.49,48.9,gaz
2025-12-07,Usine Sud,Tertiaire,28.78,0.49,48.9,electricite
2025-12-07,Usine Sud,Maintenance,130.54,0.49,48.9,gaz
2025-12-08,Usine Nord,Tertiaire,145.08,-2.73,29.2,gaz
2025-12-08,Usine Nord,Logistique,149.51,-2.73,29.2,gaz
2025-12-08,Usine Nord,Maintenance,143.87,-2.73,29.2,gaz
2025-12-08,Usine Nord,Maintenance,12.35,-2.73,29.2,electricite
2025-12-08,Usine Sud,Tertiaire,144.37,-2.73,29.2,gaz
2025-12-08,Usine Sud,Tertiaire,32.55,-2.73,29.2,electricite
2025-12-08,Usine Sud,Maintenance,36.46,-2.73,29.2,electricite
2025-12-09,Usine Nord,Production,217.2,-1.3,31.6,gaz
2025-12-09,Usine Nord,Tertiaire,142.85,-1.3,31.6,gaz
2025-12-09,Usine Nord,Tertiaire,31.44,-1.3,31.6,electricite
2025-12-09,Usine Nord,Logistique,140.87,-1.3,31.6,gaz
2025-12-09,Usine Nord,Maintenance,140.34,-1.3,31.6,gaz
2025-12-09,Usine Nord,Maintenance,20.28,-1.3,31.6,electricite
2025-12-09,Usine Sud,Production,212.82,-1.3,31.6,gaz
2025-12-09,Usine Sud,Logistique,148.87,-1.3,31.6,gaz
2025-12-09,Usine Sud,Logistique,36.31,-1.3,31.6,electricite
2025-12-09,Usine Sud,Maintenance,138.34,-1.3,31.6,gaz
2025-12-09,Usine Sud,Maintenance,14.92,-1.3,31.6,electricite
2025-12-10,Usine Nord,Tertiaire,152.14,-2.81,65.4,gaz
2025-12-10,Usine Nord,Tertiaire,31.72,-2.81,65.4,electricite
2025-12-10,Usine Nord,Logistique,51.53,-2.81,65.4,electricite
2025-12-10,Usine Nord,Maintenance,149.01,-2.81,65.4,gaz
2025-12-10,Usine Sud,Tertiaire,147.01,-2.81,65.4,gaz
2025-12-10,Usine Sud,Logistique,52.73,-2.81,65.4,electricite
2025-12-10,Usine Sud,Maintenance,146.52,-2.81,65.4,gaz
2025-12-10,Usine Sud,Maintenance,24.55,-2.81,65.4,electricite
2025-12-11,Usine Nord,Production,247.18,-1.91,80.3,electricite
2025-12-11,Usine Nord,Tertiaire,144.1,-1.91,80.3,gaz
2025-12-11,Usine Nord,Maintenance,138.58,-1.91,80.3,gaz
2025-12-11,Usine Nord,Maintenance,17.57,-1.91,80.3,electricite
2025-12-11,Usine Sud,Logistique,145.26,-1.91,80.3,gaz
2025-12-11,Usine Sud,Logistique,36.29,-1.91,80.3,electricite
2025-12-11,Usine Sud,Maintenance,,-1.91,80.3,electricite
2025-12-12,Usine Nord,Production,188.72,2.5,86.9,gaz
2025-12-12,Usine Nord,Production,239.32,2.5,86.9,electricite
2025-12-12,Usine Nord,Maintenance,32.44,2.5,86.9,electricite
2025-12-12,Usine Sud,Production,193.52,2.5,86.9,gaz
2025-12-12,Usine Sud,Production,247.21,2.5,86.9,electricite
2025-12-12,Usine Sud,Maintenance,119.68,2.5,86.9,gaz
2025-12-13,Usine Nord,Production,242.39,-2.93,72.6,electricite
2025-12-13,Usine Nord,Tertiaire,149.18,-2.93,72.6,gaz
2025-12-13,Usine Nord,Tertiaire,14.34,-2.93,72.6,electricite
2025-12-13,Usine Nord,Logistique,151.65,-2.93,72.6,gaz
2025-12-13,Usine Nord,Maintenance,146.46,-2.93,72.6,gaz
2025-12-13,Usine Nord,Maintenance,28.35,-2.93,72.6,electricite
2025-12-13,Usine Sud,Production,220.22,-2.93,72.6,gaz
2025-12-13,Usine Sud,Production,236.02,-2.93,72.6,electricite
2025-12-13,Usine Sud,Tertiaire,146.08,-2.93,72.6,gaz
2025-12-14,Usine Nord,Production,225.4,-0.96,41.7,electricite
2025-12-14,Usine Nord,Tertiaire,142.81,-0.96,41.7,gaz
2025-12-14,Usine Nord,Tertiaire,31.68,-0.96,41.7,electricite
2025-12-14,Usine Nord,Logistique,48.35,-0.96,41.7,electricite
2025-12-14,Usine Nord,Maintenance,140.85,-0.96,41.7,gaz
2025-12-14,Usine Nord,Maintenance,13.9,-0.96,41.7,electricite
2025-12-14,Usine Sud,Production,209.86,-0.96,41.7,gaz
2025-12-14,Usine Sud,Production,240.17,-0.96,41.7,electricite
2025-12-14,Usine Sud,Maintenance,136.88,-0.96,41.7,gaz
2025-12-15,Usine Nord,Logistique,34.11,-4.09,45.3,electricite
2025-12-15,Usine Nord,Maintenance,147.13,-4.09,45.3,gaz
2025-12-15,Usine Sud,Logistique,153.67,-4.09,45.3,gaz
2025-12-15,Usine Sud,Maintenance,155.69,-4.09,45.3,gaz
2025-12-16,Usine Nord,Production,217.15,-2.53,36.8,gaz
2025-12-16,Usine Nord,Production,235.02,-2.53,36.8,electricite
2025-12-16,Usine Nord,Logistique,147.01,-2.53,36.8,gaz
2025-12-16,Usine Nord,Maintenance,146.0,-2.53,36.8,gaz
2025-12-16,Usine Nord,Maintenance,19.9,-2.53,36.8,electricite
2025-12-16,Usine Sud,Production,222.7,-2.53,36.8,gaz
2025-12-16,Usine Sud,Tertiaire,146.83,-2.53,36.8,gaz
2025-12-16,Usine Sud,Tertiaire,28.34,-2.53,36.8,electricite
2025-12-16,Usine Sud,Maintenance,141.95,-2.53,36.8,gaz
2025-12-17,Usine Nord,Tertiaire,27.86,-2.26,55.6,electricite
2025-12-17,Usine Nord,Logistique,146.04,-2.26,55.6,gaz
2025-12-17,Usine Nord,Maintenance,146.15,-2.26,55.6,gaz
2025-12-17,Usine Sud,Tertiaire,142.84,-2.26,55.6,gaz
2025-12-17,Usine Sud,Tertiaire,30.29,-2.26,55.6,electricite
2025-12-17,Usine Sud,Logistique,24.2,-2.26,55.6,electricite
2025-12-17,Usine Sud,Maintenance,148.05,-2.26,55.6,gaz
2025-12-17,Usine Sud,Maintenance,27.38,-2.26,55.6,electricite
2025-12-18,Usine Nord,Production,216.31,-2.39,73.9,gaz
2025-12-18,Usine Nord,Production,229.95,-2.39,73.9,electricite
2025-12-18,Usine Nord,Tertiaire,40.9,-2.39,73.9,electricite
2025-12-18,Usine Nord,Logistique,145.53,-2.39,73.9,gaz
2025-12-18,Usine Nord,Logistique,52.05,-2.39,73.9,electricite
2025-12-18,Usine Sud,Tertiaire,29.53,-2.39,73.9,electricite
2025-12-18,Usine Sud,Maintenance,145.6,-2.39,73.9,gaz
2025-12-19,Usine Nord,Logistique,34.72,-1.76,93.6,electricite
2025-12-19,Usine Sud,Production,210.8,-1.76,93.6,gaz
2025-12-19,Usine Sud,Production,235.5,-1.76,93.6,electricite
2025-12-19,Usine Sud,Maintenance,25.64,-1.76,93.6,electricite
2025-12-20,Usine Nord,Production,244.39,-4.56,60.0,electricite
2025-12-20,Usine Nord,Tertiaire,154.75,-4.56,60.0,gaz
2025-12-20,Usine Nord,Logistique,35.02,-4.56,60.0,electricite
2025-12-20,Usine Sud,Production,248.07,-4.56,60.0,electricite
2025-12-20,Usine Sud,Tertiaire,162.61,-4.56,60.0,gaz
2025-12-20,Usine Sud,Maintenance,31.48,-4.56,60.0,electricite
2025-12-21,Usine Nord,Tertiaire,21.09,-2.3,48.8,electricite
2025-12-21,Usine Nord,Logistique,143.99,-2.3,48.8,gaz
2025-12-21,Usine Nord,Logistique,34.99,-2.3,48.8,electricite
2025-12-21,Usine Sud,Production,211.14,-2.3,48.8,gaz
2025-12-21,Usine Sud,Tertiaire,45.62,-2.3,48.8,electricite
2025-12-21,Usine Sud,Logistique,148.16,-2.3,48.8,gaz
2025-12-21,Usine Sud,Maintenance,143.45,-2.3,48.8,gaz
2025-12-22,Usine Nord,Production,193.24,2.85,30.8,gaz
2025-12-22,Usine Nord,Tertiaire,33.16,2.85,30.8,electricite
2025-12-22,Usine Nord,Logistique,28.39,2.85,30.8,electricite
2025-12-22,Usine Nord,Maintenance,117.95,2.85,30.8,gaz
2025-12-22,Usine Nord,Maintenance,23.31,2.85,30.8,electricite
2025-12-22,Usine Sud,Production,185.3,2.85,30.8,gaz
2025-12-22,Usine Sud,Production,229.74,2.85,30.8,electricite
2025-12-22,Usine Sud,Tertiaire,116.84,2.85,30.8,gaz
2025-12-22,Usine Sud,Maintenance,113.52,2.85,30.8,gaz
2025-12-23,Usine Nord,Production,225.56,-4.13,35.2,gaz
2025-12-23,Usine Nord,Tertiaire,158.44,-4.13,35.2,gaz
2025-12-23,Usine Nord,Tertiaire,18.85,-4.13,35.2,electricite
2025-12-23,Usine Nord,Maintenance,151.33,-4.13,35.2,gaz
2025-12-23,Usine Nord,Maintenance,34.3,-4.13,35.2,electricite
2025-12-23,Usine Sud,Tertiaire,153.01,-4.13,35.2,gaz
2025-12-23,Usine Sud,Logistique,156.69,-4.13,35.2,gaz
2025-12-24,Usine Nord,Production,199.56,0.79,61.6,gaz
2025-12-24,Usine Nord,Tertiaire,133.68,0.79,61.6,gaz
2025-12-24,Usine Nord,Logistique,129.8,0.79,61.6,gaz
2025-12-24,Usine Nord,Logistique,35.0,0.79,61.6,electricite
2025-12-24,Usine Sud,Tertiaire,134.56,0.79,61.6,gaz
2025-12-24,Usine Sud,Logistique,134.62,0.79,61.6,gaz
2025-12-24,Usine Sud,Maintenance,132.43,0.79,61.6,gaz
2025-12-25,Usine Nord,Tertiaire,31.94,4.77,75.2,electricite
2025-12-25,Usine Nord,Logistique,41.52,4.77,75.2,electricite
2025-12-25,Usine Nord,Maintenance,108.03,4.77,75.2,gaz
2025-12-25,Usine Nord,Maintenance,7.07,4.77,75.2,electricite
2025-12-25,Usine Sud,Production,179.04,4.77,75.2,gaz
2025-12-25,Usine Sud,Logistique,114.11,4.77,75.2,gaz
2025-12-25,Usine Sud,Maintenance,107.71,4.77,75.2,gaz
2025-12-26,Usine Nord,Logistique,43.1,-2.33,85.1,electricite
2025-12-26,Usine Sud,Tertiaire,146.32,-2.33,85.1,gaz
2025-12-26,Usine Sud,Tertiaire,42.08,-2.33,85.1,electricite
2025-12-27,Usine Nord,Tertiaire,35.31,2.4,70.7,electricite
2025-12-27,Usine Sud,Logistique,123.23,2.4,70.7,gaz
27/12/2025,Usine Sud,Logistique,18.83,2.4,70.7,electricite
2025-12-27,Usine Sud,Maintenance,15.16,2.4,70.7,electricite
2025-12-28,Usine Nord,Production,242.93,-5.61,40.3,electricite
2025-12-28,Usine Nord,Tertiaire,164.36,-5.61,40.3,gaz
2025-12-28,Usine Nord,Logistique,164.38,-5.61,40.3,gaz
2025-12-28,Usine Nord,Logistique,39.04,-5.61,40.3,electricite
2025-12-28,Usine Nord,Maintenance,158.22,-5.61,40.3,gaz
2025-12-28,Usine Sud,Production,230.57,-5.61,40.3,gaz
2025-12-28,Usine Sud,Tertiaire,163.62,-5.61,40.3,gaz
2025-12-28,Usine Sud,Tertiaire,30.75,-5.61,40.3,electricite
2025-12-28,Usine Sud,Logistique,41.15,-5.61,40.3,electricite
2025-12-28,Usine Sud,Maintenance,160.79,-5.61,40.3,gaz
2025-12-29,Usine Nord,Production,189.17,1.96,30.4,gaz
2025-12-29,Usine Nord,Logistique,123.94,1.96,30.4,gaz
2025-12-29,Usine Nord,Logistique,31.0,1.96,30.4,electricite
2025-12-29,Usine Nord,Maintenance,124.94,1.96,30.4,gaz
2025-12-29,Usine Sud,Production,252.82,1.96,30.4,electricite
2025-12-29,Usine Sud,Tertiaire,45.15,1.96,30.4,electricite
2025-12-29,Usine Sud,Logistique,128.78,1.96,30.4,gaz
2025-12-29,Usine Sud,Maintenance,124.65,1.96,30.4,gaz
2025-12-30,Usine Nord,Production,216.41,-1.19,39.5,gaz
2025-12-30,Usine Nord,Tertiaire,15.9,-1.19,39.5,electricite
2025-12-30,Usine Nord,Logistique,145.32,-1.19,39.5,gaz
2025-12-30,Usine Nord,Maintenance,144.98,-1.19,39.5,gaz
2025-12-30,Usine Sud,Production,209.42,-1.19,39.5,gaz
2025-12-30,Usine Sud,Production,258.44,-1.19,39.5,electricite
2025-12-30,Usine Sud,Tertiaire,138.75,-1.19,39.5,gaz
2025-12-30,Usine Sud,Logistique,142.2,-1.19,39.5,gaz
2025-12-30,Usine Sud,Maintenance,11.45,-1.19,39.5,electricite
2025-12-31,Usine Nord,Production,193.02,1.84,61.9,gaz
2025-12-31,Usine Nord,Logistique,125.75,1.84,61.9,gaz
2025-12-31,Usine Nord,Maintenance,120.56,1.84,61.9,gaz
2025-12-31,Usine Sud,Tertiaire,127.61,1.84,61.9,gaz
2025-12-31,Usine Sud,Logistique,130.28,1.84,61.9,gaz
2025-12-31,Usine Sud,Logistique,46.48,1.84,61.9,electricite
2025-05-30,Usine Sud,Maintenance,66.53,13.49,86.3,gaz
2025-03-19,Usine Nord,Production,238.88,6.13,60.2,electricite
2025-03-13,Usine Sud,Logistique,96.23,8.85,82.2,gaz
2025-11-04,Usine Sud,Tertiaire,108.41,4.22,46.0,gaz
2025-12-09,Usine Nord,Logistique,140.87,-1.3,31.6,gaz
